STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130127 14:00,1, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130127 14:00,3, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130127 13:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130127 13:00,13, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130127 13:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130127 13:00,2, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130127 13:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130127 13:00,3, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130127 12:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130127 12:00,6, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130127 12:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130127 12:00,1, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130127 12:00,1, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130127 12:00,1, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130127 11:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130127 11:00,3, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130127 11:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130127 11:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130127 11:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130127 11:00,2, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130127 10:00,8, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130127 10:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130127 10:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130127 10:00,1, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130127 10:00,3, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130127 09:00,2, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130127 09:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130127 09:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130127 08:00,3, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130127 08:00,0,T, 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130127 08:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130127 08:00,2, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130127 07:00,5, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130127 07:00,0,T, 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130127 07:00,10, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130127 07:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130127 07:00,4, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130127 06:00,0,T, 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130127 06:00,0,T, 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130127 06:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130127 06:00,2, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130127 05:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130127 05:00,6, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130127 05:00,0,T, 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130127 05:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130127 05:00,2, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130127 04:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130127 04:00,2, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130127 04:00,0,T, 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130127 04:00,10, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130127 04:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130127 04:00,1, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130127 03:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130127 03:00,1, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130127 03:00,0,T, 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130127 03:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130127 03:00,2, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130127 02:00,0,T, 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130127 02:00,1, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130127 02:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130127 02:00,4, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130127 01:00,2, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130127 01:00,1, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130127 01:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130127 01:00,2, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130127 00:00,1, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130127 00:00,0,T, 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130127 00:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130127 00:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130127 00:00,3, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 23:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130126 23:00,3, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 22:00,7, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130126 22:00,2, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 21:00,1, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130126 21:00,4, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 20:00,3, , 
COOP:456982,REPUBLIC RANGER STATION WA US,801.6,48.6501,-118.7325,20130126 20:00,10, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130126 20:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130126 20:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 19:00,2, , 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130126 19:00,10, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130126 19:00,1, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130126 19:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 18:00,2, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130126 18:00,1, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130126 18:00,1, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130126 18:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 17:00,1, , 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130126 17:00,10, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130126 17:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 16:00,1, , 
COOP:451160,CARSON FISH HATCHERY WA US,345.6,45.8677,-121.9733,20130126 16:00,10, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130126 16:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130126 16:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 15:00,1, , 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130126 15:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130126 15:00,1, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130126 15:00,1, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130126 14:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 14:00,1, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130126 14:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130126 14:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 13:00,1, , 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130126 13:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130126 13:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130126 13:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130126 13:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 12:00,0,T, 
COOP:451160,CARSON FISH HATCHERY WA US,345.6,45.8677,-121.9733,20130126 12:00,10, , 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130126 12:00,0,T, 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130126 12:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130126 12:00,1, , 
COOP:458773,VANCOUVER 4 NNE WA US,64,45.6778,-122.651,20130126 12:00,10, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130126 12:00,1, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130126 12:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 11:00,4, , 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130126 11:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130126 11:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130126 11:00,3, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130126 11:00,0,T, 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130126 10:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 10:00,0,T, 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130126 10:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130126 10:00,1, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130126 10:00,1, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130126 09:00,2, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 09:00,2, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130126 09:00,2, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130126 09:00,1, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130126 08:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 08:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130126 08:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130126 08:00,1, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130126 07:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 07:00,1, , 
COOP:451160,CARSON FISH HATCHERY WA US,345.6,45.8677,-121.9733,20130126 07:00,10, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130126 07:00,12, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130126 06:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 06:00,0,T, 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130126 06:00,10, , 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130126 06:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130126 06:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130126 06:00,2, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130126 05:00,6, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 05:00,1, , 
COOP:451160,CARSON FISH HATCHERY WA US,345.6,45.8677,-121.9733,20130126 05:00,10, , 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130126 05:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130126 05:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130126 05:00,5, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130126 04:00,0,T, 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130126 04:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130126 04:00,3, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130126 04:00,6, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 03:00,2, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130126 03:00,0,T, 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130126 03:00,10, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130126 03:00,0,T, 
COOP:452030,DAYTON 1 WSW WA US,474.6,46.3152,-118.0022,20130126 03:00,10, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130126 03:00,3, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130126 03:00,8, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 02:00,2, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130126 02:00,0,T, 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130126 02:00,10, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130126 02:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130126 02:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130126 02:00,1, , 
COOP:454154,KENNEWICK WA US,118.9,46.2111,-119.1011,20130126 02:00,10, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 01:00,18, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130126 01:00,1, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130126 01:00,0,T, 
COOP:452030,DAYTON 1 WSW WA US,474.6,46.3152,-118.0022,20130126 01:00,10, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130126 01:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130126 00:00,15, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130125 23:00,1, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130125 23:00,0,T, 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130125 23:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130125 22:00,7, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130125 22:00,0,T, 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130125 22:00,2, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130125 21:00,11, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130125 21:00,2, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130125 21:00,2, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130125 20:00,3, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130125 20:00,4, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130125 20:00,1, , 
COOP:454154,KENNEWICK WA US,118.9,46.2111,-119.1011,20130125 20:00,10, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130125 20:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130125 19:00,0,T, 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130125 19:00,2, , 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130125 19:00,0,T, 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130125 19:00,10, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130125 19:00,4, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130125 19:00,2, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130125 18:00,4, , 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130125 18:00,0,T, 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130125 18:00,0,T, 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130125 18:00,7, , 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130125 18:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130125 18:00,3, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130125 17:00,2, , 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130125 17:00,2, , 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130125 17:00,0,T, 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130125 17:00,5, , 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130125 17:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130125 17:00,0,T, 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130125 16:00,1, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130125 16:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130125 16:00,1, , 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130125 15:00,2, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130125 15:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130125 15:00,2, , 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130125 14:00,10, , 
COOP:451160,CARSON FISH HATCHERY WA US,345.6,45.8677,-121.9733,20130125 14:00,10, , 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130125 13:00,0,T, 
COOP:452030,DAYTON 1 WSW WA US,474.6,46.3152,-118.0022,20130125 13:00,10, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130125 13:00,0,T, 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130125 12:00,20, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130125 12:00,2, , 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130125 11:00,10, , 
COOP:458773,VANCOUVER 4 NNE WA US,64,45.6778,-122.651,20130125 11:00,10, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130125 11:00,1, , 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130125 10:00,10, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130125 10:00,4, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130125 09:00,3, , 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130125 08:00,10, , 
COOP:458773,VANCOUVER 4 NNE WA US,64,45.6778,-122.651,20130125 08:00,10, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130125 08:00,4, , 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130125 07:00,20, , 
COOP:451160,CARSON FISH HATCHERY WA US,345.6,45.8677,-121.9733,20130125 07:00,10, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130125 07:00,3, , 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130125 06:00,20, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130125 06:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130125 06:00,5, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130125 05:00,0,T, 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130125 05:00,20, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130125 05:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130125 05:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130125 05:00,2, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130125 04:00,0,T, 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130125 04:00,0,T, 
COOP:451160,CARSON FISH HATCHERY WA US,345.6,45.8677,-121.9733,20130125 04:00,10, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130125 04:00,2, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130125 04:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130125 04:00,4, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130125 03:00,3, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130125 03:00,1, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130125 03:00,0,T, 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130125 03:00,1, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130125 03:00,2, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130125 03:00,1, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130125 03:00,3, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130125 02:00,2, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130125 02:00,1, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130125 02:00,0,T, 
